,Unnamed: 0.1,Unnamed: 0,PET,text,label,category,source,bibliography,country,euph_status
10,689,689,Pocos recursos,"Toda esta información la estoy recogiendo para los otros marinos que deseen recorrer estos mares, así como también estoy dibujando un mapa de la zona, con los [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY] que cuento. ¡Espera, Ana campana! -exclamó Irú- Voy a buscar el mapa para que lo veas.",0,Politics,REA (Corpes Siglo XXI),"Marrero, Marisol: Las brujas modernas vuelan en la red. Caracas: Fondo Editorial Tropykos, 2001",Venezuela,sometimes_euph
11,1039,1039,Desviar fondos,"La fallida invasión fue el detonante que esperaban los adversarios de Farnesio, que comenzaron a deslizar en los oídos del receloso rey insidias contra el duque de Parma, pues lo acusaban de [PET_BOUNDARY]Desviar fondos[PET_BOUNDARY] y de hacer y deshacer a su antojo en el Flandes que estuvo a punto de cohesionar y pacificar.",1,Politics,REA (Corpes Siglo XXI),"Lara, Emilio: «Alejandro Farnesio, el rayo de la guerra». ABC. Madrid: abc.es, 2018-10-15.",España,always_euph
12,347,347,Neutralizar,"En el caso del copamiento de localidades, la finalidad perseguida era, fundamentalmente, la de ejecutar propaganda armada sobre un núcleo poblacional para incidir psicológicamente sobre él, ya sea por métodos persuasivos y/o empleando el terror. Además, complementando tal intención, se quería transmitir a la población copada, a los gobiernos provinciales, nacionales y a las distintas fuerzas legales (incluyendo a las FF.AA.), que dichas fuerzas no estaban en capacidad operativa, en particular las FF. SS. (GN y PNA) y las FF. PP. (Federal y provinciales) de controlar y [PET_BOUNDARY]Neutralizar[PET_BOUNDARY] la acción armada de las organizaciones subversivo terroristas contra las localidades del país.",0,Politics,REA (Corpes Siglo XXI),"Gassino, Francisco Eduardo; Bonifacino, Enrique Benjamín: Los 70. Violencia en la Argentina. Buenos Aires: Círculo Militar, 2001",Argentina,sometimes_euph
13,703,703,Pocos recursos,"Según él, este caso demuestra que la aplicación de la pena capital es ""arbitraria"" y depende de la posibilidad de contratar a un buen abogado, a sabiendas que la mayoría de las víctimas ""son personas de [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY], casi la mitad de ellas personas de color o de las minorías hispanas"".",1,Employment/Finances,REA (Corpes Siglo XXI),"Jaramillo, Ana María: «PENA DE MUERTE, DE NUEVO AL BANQUILLO». El Tiempo. Bogotá: eltiempo.com, 2001-06-11",Colombia,sometimes_euph
14,2498,2498,Ajuste de cuentas,"Cosas de chicos. Pero que uno de los de la banda contraria tenía la orden de matar a uno de la montaña que trabajaba para él. Aprovecharía la pelea a tortas y navajazos para pegarle un tiro. Celso no le dijo quién era el de la montaña al que querían matar. Tampoco le dijo qué había detrás de todo eso. Negocios, yo supongo. [PET_BOUNDARY]Ajuste de cuentas[PET_BOUNDARY]. Grizzby... Yo no sé. Bien. Sólo le dijo que matara al que disparase. Tenía que matarlo y volver al barrio. Él después se iba a encargar de que no le pasara nada. Estando al lado de Celso no le iba a pasar nunca nada si obedecía.",1,Death,REA (Corpes Siglo XXI),"Casavella, Francisco: Los juegos feroces. Barcelona: Mondadori, 2002.",España,sometimes_euph
15,2794,2794,Castidad,"En el interín, se graduó de la facultad y pasó a convertirse en el periodista estrella del diario El Sol al adelantarse antes que nadie a describir con lujo de detalles los accidentes de tránsito, desastres naturales y crímenes que pronosticaba con días de anticipación. Sin embargo, descuidó las necesidades de su cuerpo, y hacia los veintisiete años mantenía intacto el último eslabón de su [PET_BOUNDARY]Castidad[PET_BOUNDARY], sin conocer siquiera las penas del desamor.",1,Sexual Activity,REA (Corpes Siglo XXI),"Salvatierra, Dany: El síndrome de Berlín. Lima: Estruendomudo, 2012.",Peru,always_euph
16,1568,1568,Larga enfermedad,"Juan recuerda que los negocios de Matilda acabaron cansándole... Y fue terrible la aparición de los primeros síntomas del cáncer, el diagnóstico inapelable, la no muy [PET_BOUNDARY]Larga enfermedad[PET_BOUNDARY] y la muerte. La muerte de Matilda apagó el mundo.",1,Death,REA (Corpes Siglo XXI),"Pombo, Álvaro: La fortuna de Matilda Turpin. Barcelona: Planeta, 2006.",España,sometimes_euph
17,937,937,Cita a ciegas,"Mona: Bienvenidos, estamos funcionando las 24 horas del día con toda la potencia necesaria para comunicar a usted con cualquier lugar del planeta a la máxima velocidad. (Aparece una enana). ¡Eliana! ¿Cómo te fue en tu [PET_BOUNDARY]Cita a ciegas[PET_BOUNDARY]? Eliana: Fenomenal. Resultó ser basquetbolista... nos vimos a los ojos y tuvimos una gran noche de pasión... qué hombre... (Entra a una caseta).",1,sexual Activity,REA (Corpes Siglo XXI),"Salinas Santelices, Oscar: «Historias de mujeres feas». Historias de mujeres feas y seis obras teatrales del fin del mundo. Temuco: Ediciones Universidad de La Frontera, 2010",Chile,sometimes_euph
18,73,73,Capital humano,"Parece increíble que si el hombre y la sociedad toman medidas para conservar y disfrutar al máximo de las riquezas, de los libros de los escritores inteligentes, de las leyes de los hombres del Derecho, de los proyectos de inventores y sociólogos, de las obras de los artistas, del medio ambiente, en cambio se corte abruptamente el aprovechamiento de tanto [PET_BOUNDARY]Capital humano[PET_BOUNDARY]  que es relegado a la marginalidad por los hombres en el poder, quienes sustituyen a los marginados, generalmente, por nuevas personas que tardarán años en alcanzar el nivel de competencia de los excluidos.",1,Employment/Finances,REA (Corpes Siglo XXI),"Otero Novas, José Manuel: Fundamentalismos enmascarados. Los extremismos de hoy. Barcelona: Ariel, 2001",España,always_euph
19,1936,1936,Desliz,"Su único [PET_BOUNDARY]Desliz[PET_BOUNDARY] fue tener relaciones sexuales con su legítimo esposo. Así que el sida no es cosa de gentes que andan en malos pasos. Es una enfermedad grave, contagiosa.",1,Sexual Activity,REA (Corpes Siglo XXI),"Gebrim Kozac, Leila: «OTRO JUICIO. Respeto al ser humano». La Nación.cl. Santiago de Chile: lanacion.cl, 2008-10-24.",Chile,always_euph
20,1417,1417,Interrupción voluntaria,"Según el informe, un total de 124 centros sanitarios, siete de los cuales están en el Principado, practicaron alguna [PET_BOUNDARY]interrupciónvoluntaria[PET_BOUNDARY] del embarazo. En el caso asturiano, cuatro de ellos son de carácter privado y tres son públicos. En el conjunto de España, el 95% de las intervenciones se realizaron en entidades privadas y sólo el 2,5% en instituciones públicas.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Suárez, A.: «El número de abortos aumenta en Asturias». La Voz de Asturias. Oviedo: lavozdeasturias.es, 2004-02-14",España,always_euph
21,1664,1664,Razones humanitarias,"Uno y otro encarnan lo peor del tradicional caudillismo árabe e hispano: control absoluto del poder, opresión, demagogia populista, supresión implacable de toda forma de disidencia, juicios sumarios de corte estaliniano... Si el primero no ha llegado a emplear gases tóxicos contra su propia población no ha sido por [PET_BOUNDARY]Razones humanitarias[PET_BOUNDARY], sino porque no necesita llegar a tal extremo: su mano de hierro es el arma disuasoria suprema.",1,Politics,REA (Corpes Siglo XXI),"Goytisolo, Juan: «Castigo y crimen». El País. Madrid: elpais.com, 2003-04-16.",España,sometimes_euph
22,2068,2068,Líneas de expresión,"Cuando dejamos de producir colágeno la piel se vuelve flácida y comienzan a notarse más las [PET_BOUNDARY]Líneas de expresión[PET_BOUNDARY], es aquí donde la vitamina C puede ayudarnos a regenerar la piel y darle firmeza.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"«Beneficios de la vitamina C para tu piel». Conexión Amway: Blog oficial de Amway Colombia. amwayconnections.com.co: https://blog.amway.com.co/news/beneficios-vitamina-c-piel, 2022-10-02.",Colombia,always_euph
23,1469,1469,Animosidad,"Para la década de 2010, hay una fuerte [PET_BOUNDARY]Animosidad[PET_BOUNDARY] en contra de las humanidades y de las ciencias sociales. La importancia de tales contenidos académicos ha sido objeto de acciones de deslegitimación social.",0,Employment/Finances,REA (Corpes Siglo XXI),"González O., Luis J.; Hernández, Ana G.: «Las humanidades en la enseñanza de la sociología en la América Latina de habla castellana». González O., Luis J....[et al.]: Cátedra. Revista especializada en estudios culturales y humanístico. Panamá: CIFHU, 2017.",Panama,sometimes_euph
24,720,720,Pocos recursos,"Los medios que actualmente promueven la idea de un boom del cine en español mencionan que, cuando hay un exceso de producción —como es el caso de Argentina o de España—, suele haber un descenso en la calidad de las películas. Al contrario, se dice que cuando hay [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY], el talento y la creatividad se potencian. ¿Le parece cierta esta ecuación?",0,Politics,REA (Corpes Siglo XXI),"Solórzano, Fernanda: «Fuera de competencia: Entrevista con Arturo Ripstein». Letras Libres. Coyoacán: letraslibres.com, 2004-01-31",Mexico,sometimes_euph
25,940,940,Cita a ciegas,"Lanzó la colilla usando como soporte el pulgar y dándole un golpecito con el dedo medio, se puso de pie con viveza, se sacudió el pantalón y empezó a caminar con la placidez de un verdugo que acaba de cumplir con satisfacción su faena. Yo me quedé allí, estupefacto. Una [PET_BOUNDARY]Cita a ciegas[PET_BOUNDARY]: Edna. Sentí que me temblaban las piernas y que un retortijón inmenso se expandía en mi cuerpo.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Romero, Rafael: «Hola perplejidad». Génesis y encierro. Guatemala: Cultura, 2011",Guatemala,sometimes_euph
26,2740,2740,Bienestar social,"Por si fuera poco, su cédula de identidad lleva el número 11.111. Cuanto más ataba cabos, más creía en que esto no podía ser fruto de la mera casualidad. El ministro seguía perorando. Había pasado de la exaltación de las virtudes ciudadanas encarnadas en don Régulo al elogio desmedido de la política de [PET_BOUNDARY]Bienestar social[PET_BOUNDARY] del Gobierno y leía una larga lista de obras, muchas inventadas, que se habían ejecutado, en parte, con los recursos provenientes de la Lotería Nacional de Beneficencia.",0,Politics,REA (Corpes Siglo XXI),"Rivadeneira Prada, Raúl: «Timoteo Veremundo». Tiempo de ficción. La Paz: Ediciones Signo, 2007.",Bolivia,sometimes_euph
27,1590,1590,Hacer del dos,"Basta oprimir un timbre para que se presente una enfermera, ¡a veces hasta un médico! Me dan una pastilla y el dolor desaparece; me ponen una inyección y al momento me duermo; me traen el pato para que orine, me ayudan a levantarme para ir a [PET_BOUNDARY]Hacer del dos[PET_BOUNDARY]; me pasan libros, cuadernos, plumas.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Pitol, Sergio: El Mago de Viena. Valencia: Pre-Textos, 2005.",Mexico,always_euph
28,854,854,Amiga intima,"La conocí en el matrimonio de mi primera nieta, que se casaba bastante madurita. Ella era su [PET_BOUNDARY]amiga íntima[PET_BOUNDARY] desde la época de colegio, y ahora, a sus treinta y tres años, testigo de matrimonio. La saqué a bailar, más por cumplido que por deseos de divertirme, mientras que mi ex primera esposa, me miraba entre risitas que me parecieron un tanto sarcásticas; más por pincharla continué bailando con ella repetidas veces rocks que aprendí muy bien con mi segunda esposa a fines de los cincuenta. Mi forma de bailar dejó a la testigo muy sorprendida. Me dijo que nunca nadie la había hecho bailar como yo y que le gustaría hacerlo en otra oportunidad, que no se dejó esperar. El viernes siguiente la llamé por teléfono para invitarla a bailar. Fuimos al Forum y realmente nos divertimos bailando hasta las tres de la mañana.",0,Sexual Activity,REA (Corpes Siglo XXI),"Revuelta, Héctor: «Viudez». Amargo despertar y otros relatos. Santa Cruz: Editorial Gente Común, 2010",Bolivia,sometimes_euph
29,2256,2256,Concentración,"Ya al anochecer bordeó el populoso sector de Los Mina y tomó la avenida Venezuela, en el ensanche Ozama, concluyendo en la esquina con autopista Las Américas, donde le esperaba también una gran [PET_BOUNDARY]Concentración[PET_BOUNDARY] de personas agitando banderas.",1,Employment/Finances,REA (Corpes Siglo XXI),"Jiménez, Manuel: «Leonel sigue negado a debate con adversario». Hoy digital. Santo Domingo: hoy.com.do, 2008-01-13.",Republica Dominicana,sometimes_euph
30,409,409,No esta en su mejor momento,"Pese a que se convirtió en estos años en el polo central de poder político y militar en Medio Oriente, Irán [PET_BOUNDARY]no está en su mejor momento[PET_BOUNDARY]. Las sanciones asfixian su economía y el descontento social desembocó en protestas que dejaron cientos de muertos en los últimos dos meses.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"«Los interrogantes que la muerte de Soleimani le plantea al gobierno de Alberto Fernández». El Siglo. Tucumán: El Siglo web.com, 2020-01-04",Argentina,sometimes_euph
31,2288,2288,Desproporcionado,"Cuerpo perfecto, no tiene grandes caderas, ni es [PET_BOUNDARY]Desproporcionado[PET_BOUNDARY], es equilibrado y delgado. Suelen tener un cuerpo bonito, estructura rígida, cuello tenso, espalda recta. Es un cuerpo disciplinado o atlético, o simplemente delgado y bien proporcionado.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Orihuela, Anamar: Transforma las heridas de tu infancia. México DF: Aguilar, 2016.",Mexico,sometimes_euph
32,478,478,Esta entre nosotros,"[PET_BOUNDARY]Sí, el gobernador [PET_BOUNDARY]está entre nosotros[PET_BOUNDARY][PET_BOUNDARY], dijo Clemencia con orgullo pellizcando con cariño una de las mejillas de su marido.",0,Politics,REA (Corpes Siglo XXI),"Abad Londoño, María Isabel: Hotel París. Bogotá: Penguin Random House Grupo Editorial, 2017",Colombia,sometimes_euph
33,2301,2301,Geriátrico,"En diciembre del 2010, Geraldine pasó a mejor vida en un [PET_BOUNDARY]Geriátrico[PET_BOUNDARY] de Michigan.",1,Death,REA (Corpes Siglo XXI),"«El último remache». Página/12. Radar. Rosario: pagina12.com.ar/diario/suplementos/radar, 2011-01-09.",Argentina,always_euph
34,1959,1959,Material sensible,"Científicos de la Universidad de Alicante (UA) han desarrollado un fotopolímero [PET_BOUNDARY]Material sensible[PET_BOUNDARY] a la luz biodegradable y compatible con el medio ambiente para utilizarlo en la fabricación de memorias holográficas que, en un futuro, sustituirán a los actuales CD y DVD.",0,Substances,REA (Corpes Siglo XXI),"«Científicos desarrollan un material biodegradable para fabricar DVDs». ABC.es. Madrid: abc.es, 2007-07-18.",España,sometimes_euph
35,340,340,Trafico de influencias,"Falconí registra 18 llamadas con el exjuez supremo César Hinostroza, sindicado como presunto cabecilla de Los Cuellos Blancos del Puerto, una organización dedicada al [PET_BOUNDARY]tráfico de influencias[PET_BOUNDARY] en la judicatura peruana.",1,Politics,REA (Corpes Siglo XXI),"«José Luis Lecaros: ""No todo el que habla con César Hinostroza es corrupto""». Diario Correo. Lima: 2020-01-06",Peru,always_euph
36,893,893,Impotencia,"Y de nuevo hubo el esperado intercambio de palabras (éstas ya se conocían y se saludaron al encontrarse, y como viejas amigas, se fueron a tomar el té) y con la  [PET_BOUNDARY]Impotencia[PET_BOUNDARY] de la resignación el Pao Yu del hogar se retiró y se fue a dormir, pero el sueño le duró poco, sus doncellas lo despertaron, otra vez y le dijeron: ""Lo buscan en el jardín"", y se fueron lejos porque ya no querían aparecer más en esta historia de identidad reclamada.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Gaitán, Nery Alexis: «Sueños de torpeza. Sueño infinito de Pao Yu II». Arrullos a la orilla del ensueño. Comayaguela: Nery Alexis Gaitán, 2001",Honduras,sometimes_euph
37,1680,1680,Tener pantalones,"Cada técnico tenemos un sistema de juego, una ideología futbolística. No estoy enojado ni pelado. Todas esas estupideces me entran por acá y me salen por acá, señaló La Volpe, al justificar por qué no llevó al ídolo americanista al Mundial de Alemania 2006. Y su yerno [Rafael García], él sí entraba en su sistema, fue una cuestión familiar. La Volpe no me llevo por que no [PET_BOUNDARY]tenía pantalones[PET_BOUNDARY] y a mi me dolió bastante no haber ido a ese torneo"", contestó Blanco. Uno de los hechos que derivó en esa batalla fue cuando el ex atacante se burló en un festejo del entrenador en un duelo entre las Águilas y el Atlas.",0,Politics,REA (Corpes Siglo XXI),"Morales, Héctor Alfonso: «Los escándalos de Ricardo La Volpe». El Universal. México D.F.: eluniversal.com.mx, 2016-09-22",Mexico,sometimes_euph
38,33,33,Poner a dormir,"Cuando lo abracé no pudo más y se echó a llorar como un carajito. Nos rogó que lo perdonáramos, que todo había sido culpa suya, que había escrito una carta quejándose de que lo querían [PET_BOUNDARY]Poner a dormir[PET_BOUNDARY] en una cama de piedra y obligarlo a comer carne de burro, pero que nos juraba que él no sabía que iban a meter presa a la madre por eso y a cerrar el asilo.",0,Politics,REA (Corpes Siglo XXI),"Dou, Benigno: Luna rota. Barcelona: Planeta, 2002",Venezuela,sometimes_euph
39,1147,1147,Generosa cantidad,Sólo traigo dinero. Recibí de La Habana una [PET_BOUNDARY]Generosa cantidad[PET_BOUNDARY]. Me acabo de instalar aquí.,1,Employment/Finances,REA (Corpes Siglo XXI),"Benítez Rojo, Antonio: Mujer en traje de batalla. Madrid: Alfaguara, 2001.",Cuba,sometimes_euph
40,422,422,Persona grande,"De no haberse producido la separación entre esposos, con toda seguridad el amo de La Odalisca no hubiera permitido que me sentara en el comedor pues todavía carecía de la edad apropiada. Pero mi solitaria madrastra -adicta a todas las reglas de etiqueta- hizo excepción conmigo. No sólo me trataba como [PET_BOUNDARY]Persona grande[PET_BOUNDARY], de importancia, sino que -a mis tiernos ocho años- me sentó a su lado derecho en la magnífica mesa, al alcance de su delgada y acariciadora mano.",0,Politics,REA (Corpes Siglo XXI),"Mariátegui, Gonzalo: La virtud de Alexandra. Lima: FIMART, 2003",Peru,sometimes_euph
41,1081,1081,Hueso ancho,"Ahora es Enrique el que se relaja en el respaldo del sofá e inclina la cabeza, el [PET_BOUNDARY]Hueso ancho[PET_BOUNDARY] de su mandíbula, para hacer como que piensa.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Moreno, Lara: Por si se va la luz. Barcelona: Lumen, 2013.",España,sometimes_euph
42,955,955,Reestructuración,"En la primera reunión ordinaria del CEN —que se prolongó más de 11 horas— se decidió hacer una [PET_BOUNDARY]Reestructuración[PET_BOUNDARY] operativa con la división de la secretaría general adjunta, la creación de la Secretaría de Estudios, el resurgimiento de la Comisión Política del PAN y el establecimiento de una Comisión de Comunicación.",1,Politics,REA (Corpes Siglo XXI),"Saldierna, Georgina: «Brinda PAN apoyo incondicional al titular de la Contraloría». La Jornada. México, D. F.: jornada.unam.mx, 2002-04-06",Mexico,always_euph
43,985,985,Dejar ir,"Curada por Miguel A. López, ""Lo inmenso y lo pequeño es una indagación personal sobre lo que refulge y se apaga, lo que significa [PET_BOUNDARY]Dejar ir[PET_BOUNDARY] y la presencia de un deseo sexual que no se contiene en los confines del cuerpo""",1,Sexual Activity,REA (Corpes Siglo XXI),"«""Lo inmenso y lo pequeño"", muestra individual de Katherinne Fiedler en Galería del Paseo/Lima». Caretas. caretas.pe: https://caretas.pe/cultura/lo-inmenso-y-lo-pequeno-muestra-individual-de-katherinne-fiedler-en-galeria-del-paseo-lima/, 2022-06-09.",Peru,sometimes_euph
44,1519,1519,Partes femeninas,"Mientras que su compañera, de nombre Benedicta Sixtina Mamani Choque, ahora conocida en el ambiente del espectáculo como ""la Chola BENE"", cayó allí porque le dio la reverenda gana ya que, como había perdido a su marido y familiares, a causa del mal o nulo funcionamiento de sus [PET_BOUNDARY]Partes femeninas[PET_BOUNDARY] íntimas, como ella explicaba, serían estas partes las que tenían que resarcirla de todas sus pérdidas dándole además de placer mucho dinero, estando dispuesta a trabajar horas extra si la ocasión así lo requería.",1,Bodily functions/parts,REA (Corpes Siglo XXI),"Pedraza Pérez del Castillo, Pilar: Mujer escorpión. Novela inédita. La Paz: s. n., 2001.",Bolivia,sometimes_euph
45,410,410,No esta en su mejor momento,"«Hemos perdido algunos partidos en la Premier League, el equipo [PET_BOUNDARY]no está en su mejor momento[PET_BOUNDARY], pero queremos luchar por la Liga de Campeones», añadió. El 0-0 de los primeros 70 minutos no fue el fiel reflejo de un partido vibrante y lleno de alternativas y ocasiones de gol para ambos equipos.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Lovo Zuniga, Brian David: «PSG y Liverpool logran su pase a cuartos de Champions League». Diario Roatán. Roatán: diarioroatan.com, 2021-03-11",Honduras,sometimes_euph
46,260,260,Problemas de audición,"En el caso de las mujeres, los padecimientos más comunes son hipertensión, artritis y diabetes, y su frecuencia, excepto por lo que respecta a embolias y [PET_BOUNDARY]Problemas de audición[PET_BOUNDARY], es siempre más alta que en los hombres. Según la encuesta SABE, la mayoría de las mujeres mayores de 60 años no acude al médico a revisión de senos (53%) y prueba de Papanicolau (46%). En el caso de los hombres, el examen de la próstata se lo realizan sólo un 25 por ciento.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Secretaría de Salud: Programa de Acción: Atención al Envejecimiento. México D. F.: Secretaría de Salud, 2001",Mexico,always_euph
