,Unnamed: 0.1,Unnamed: 0,PET,text,label,category,source,bibliography,country,euph_status
27,835,835,Amiga intima,"Se trata de alguien que no despertó sospechas, pues... ¿Como quién? Ahí está la cosa, pues; je, je... Hay que empezar a investigar a los amigos, saber con quiénes salían, ubicar a la [PET_BOUNDARY]amiga íntima[PET_BOUNDARY]... La amiga, pues... Es que todas las chicas bonitas tienen una amiga gordita a la que siempre le cuentan todo, ¿no? Je, je... Por otro lado está el problema de dónde buscarlas. No creo que las tengan muy lejos porque en la Panamericana ya los habrían chapado.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Iwasaki, Fernando: «La invención del héroe». Un milagro informal. Madrid: Alfaguara, 2003",Peru,sometimes_euph
28,2938,2938,Mecado negro,"Siempre sospeché que entre él y La Búlgara había algo, pero eso no era de mi incumbencia. Ella era mi amiga y a él apenas lo conocía. Resultaba ahora que su grupo, Apicio Cuisine, había dirigido las artes culinarias de la fiesta en la Mansión Dosdías. En estos tiempos no se pasa hambre, pero hay cosas que no se pueden conseguir, a menos que se frecuente el [PET_BOUNDARY]mercado negro[PET_BOUNDARY]. Por eso la gente de cocina es tan apreciada. Por ello escribir sobre cocina es la gran ficción.",1,Employment/Finances,REA (Corpes Siglo XXI),"Acevedo, Rafael: Exquisito cadáver. San Juan: Ediciones Callejón, 2001.",Puerto Rico,always_euph
29,689,689,Pocos recursos,"Toda esta información la estoy recogiendo para los otros marinos que deseen recorrer estos mares, así como también estoy dibujando un mapa de la zona, con los [PET_BOUNDARY]Pocos recursos[PET_BOUNDARY] que cuento. ¡Espera, Ana campana! -exclamó Irú- Voy a buscar el mapa para que lo veas.",0,Politics,REA (Corpes Siglo XXI),"Marrero, Marisol: Las brujas modernas vuelan en la red. Caracas: Fondo Editorial Tropykos, 2001",Venezuela,sometimes_euph
30,2670,2670,Proxeneta,"Las entrevistas dan cuenta también de la presencia de obras y trabajadores zafrales en el territorio, asociadas generalmente al tránsito de numerosos contingentes de mano de obra masculina, constituyendo un espacio donde la explotación aparece en forma circunstancial o temporaria, pero que luego se mantiene en el tiempo, fuera de la zona, exponiendo a las jóvenes a situaciones de trata interna. En este caso el explotador se manifiesta en su doble condición de explotador-perpetrador en la zona y luego de explotador-facilitador-[PET_BOUNDARY]Proxeneta[PET_BOUNDARY] fuera de ella.",0,Employment/Finances,REA (Corpes Siglo XXI),"Purtscher, Luis; Beramendi, Magdalena; Farías, Cecilia (...) [et al.]: Un secreto a voces: Percepciones sobre la explotación sexual comercial en Montevideo oeste. Montevideo: Instituto del Niño y del Adolescente del Uruguay (INAU), 2014-08-04.",Uruguay,sometimes_euph
31,1764,1764,Añoso,"-No toques tan aprisa, don Pedro, los espíritus poderosos que convocas no me dejan en paz, giran en mi cabeza, dicen tam-tam de día, tam-tam de noche -el viejo chamán es un hombre flacucho, no muy alto, pero de cuerpo fuerte. Su rostro arrugado es como la raíz de un árbol [PET_BOUNDARY]Añoso[PET_BOUNDARY]. El pañuelo que ciñe su cabeza no logra someter los mechones rebeldes de su pelo. Trae un delantal ornamentado con pezuñas de venado y un collar de huesos. Le cubre la espalda una cobija llena de colgajos, listones de colores, correas, cascabeles, cordones, ojos pintados. De su cinturón cuelga una bolsa de piel de venado. En ella carga amuletos y hechizos: cuernos, dientes, conchas, huesos, piedrecillas, un hueso atrapa-almas y una sonaja con cabeza de pájaro. Al andar se apoya en un palo ritual con un gavilán esculpido en la punta. Por lo visto, el viejo se desplaza con su tienda de milagros.",1,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Aridjis, Homero: La zona del silencio. México D. F.: Punto de Lectura, 2005",Mexico,always_euph
32,150,150,Ajuste de plantilla,General Dynamics garantiza el mantenimiento de la plantilla actual durante cinco años e incluso a partir del año dos mil tres un incremento de esa misma plantilla mientras que en el caso de Krauss–Maffei estaban considerándose como imprescindibles unas reducciones y un [PET_BOUNDARY]Ajuste de plantilla[PET_BOUNDARY] de cerca de cuarenta por cien de la misma por lo tanto el proceso creo que es enormemente positivo así lo estima el Gobierno y de ahí su aprobación en el día de hoy también en lo que se refiere a la Sociedad Estatal de Participaciones Industriales hoy el Consejo ha autorizado a vender su participación en la empresa Conversión.,1,Employment/Finances,REA (Corpes Siglo XXI),"Nombre: Cabanillas Alonso, Pío. Sexo: hombre. Grupo de edad: 35-54. Nivel de estudios: superior. Profesión: ministro portavoz del Gobierno de España",España,always_euph
33,455,455,Esta entre nosotros,"— Colegas —dijo el secretario senador. Era un hombre chico, gordo, de barba tupida—, el señor Presidente de la República [PET_BOUNDARY]está entre nosotros[PET_BOUNDARY] para la posesión de los nuevos vocales del organismo electoral nacional. Guardemos silencio, por favor.",1,Death,REA (Corpes Siglo XXI),"Lema, Gonzalo: «Los notables». Después de ti no hay Nada. Cochabamba: Los Amigos del Libro, 2006",Bolivia,sometimes_euph
34,762,762,Sin techo,"Desde el terreno profesional la posibilidad de ensayar en el monasterio de Cuixá se reveló muy complicada, pues había que cubrir con lonas una gran sala gótica [PET_BOUNDARY]Sin techo[PET_BOUNDARY]. Fabià lo veía demasiado difícil, por mucho que yo insistiera con el argumento de que al pie del Canigó las vibraciones magnéticas tenían una influencia decisiva. En este punto Fabià mostraba un escepticismo granítico y, ante veleidades tan poco tangibles, consideraba muy sensatamente que no existía mejor sitio para ensayar que un teatro.",0,Employment/Finances,REA (Corpes Siglo XXI),"Boadella, Albert: Memorias de un bufón. Madrid: Espasa Calpe, 2001.",España,sometimes_euph
35,2550,2550,Ventana de oportunidad,"De acuerdo a la directora del programa, a través de la experiencia obtenida con el programa y los proyectos RNR, es posible proyectar una [PET_BOUNDARY]Ventana de oportunidad[PET_BOUNDARY] para el desarrollo de negocios biotecnológicos en nuestro país. La condición de país primario exportador, exige una integración rápida de este tipo de enfoques como estrategia para dar mayor valor agregado a nuestros productos, asegurando y proyectando el buen posicionamiento alcanzado.",1,Employment/Finances,REA (Corpes Siglo XXI),"«Programa Genoma en Recursos Naturales Renovables. Es tiempo de cosechar». Revista ciencia y tecnología. Santiago de Chile: conicyt.cl, 2005-12.",Chile,sometimes_euph
36,318,318,Hacer el amor,"Dr. Francia: Esa es una pregunta muy delicada. Tan íntima como [PET_BOUNDARY]Hacer el amor[PET_BOUNDARY] o suicidarse. Le diré algo al respecto: Independientemente de que yo crea o no en Él, lo importante es que la población crea en Dios. Es conveniente. Crea una determinada mentalidad. Uno se comporta como si estuviese permanentemente observado.",1,Sexual Activity,REA (Corpes Siglo XXI),"Ferrer Agüero, Luis María: El emperador chino de occidente (El Dr. F.): guión cinematográfico. Buenos Aires: Dunken, 2001",Paraguay,always_euph
37,1796,1796,Estudio,"Conviene recordar como elementos básicos de una buena formación, la disciplina, el [PET_BOUNDARY]Estudio[PET_BOUNDARY] diario y constante, el tener la claridad de lo que se está tocando y practicando, especialmente cuando se tocan ejercicios y escalas, y la adecuada preparación de su parte cuando se toca en grupo.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Ministerio de Cultura: Guía de iniciación al saxofón. Bogotá: Ministerio de Cultura, 2001",Colombia,sometimes_euph
38,2896,2896,Pacificar,"¿Hay alguien en el panorama colombiano que pueda brindar ese liderazgo enérgico? Según los analistas norteamericanos, el único dirigente nacional que tiene la experiencia y el perfil sicológico adecuados para enfrentarse a la situación actual, ganar la guerra, [PET_BOUNDARY]Pacificar[PET_BOUNDARY] el país y encaminarlo en la dirección correcta, es el economista Álvaro Uribe Vélez, exitoso ex gobernador de Antioquia. ""Uribe opinó el citado estratega republicano no se autoengaña ni promete arreglos utópicos que sabe que los comunistas no van a aceptar; entiende que el país está en medio de una guerra feroz, percibe que las narcoguerrillas están convencidas de que están ganando el conflicto, y propone afrontar ese reto con realismo, no con falsas ilusiones concebidas para calmar a la opinión pública"".",1,Politics,REA (Corpes Siglo XXI),"Montaner, Carlos Alberto: «EL GOBIERNO DE BUSH Y LA GUERRA COLOMBIANA». El Tiempo. Bogotá: eltiempo.com, 2001-01-26.",Cuba,sometimes_euph
39,2474,2474,Ajuste de cuentas,"Palabras vanas. Ni él ni yo podíamos decidir sobre nuestro destino: tres días después lo hallaron muerto. Un lunes (hacia las dos de la madrugada) una enorme alacrana panzona lo emponzoñó. ¿Se trató de un [PET_BOUNDARY]Ajuste de cuentas[PET_BOUNDARY] entre arácnidos pulmonados o de un parricidio? No lo sé. Cuando veo al chico cerca de mí jugando con alambritos, prefiero dar un paseo.",1,Politics,REA (Corpes Siglo XXI),"Aridjis, Homero: La zona del silencio. México D. F.: Punto de Lectura, 2005.",Mexico,sometimes_euph
40,2605,2605,Estrategia de contención,"Sin embargo, esta [PET_BOUNDARY]Estrategia de contención[PET_BOUNDARY] del comunismo en el Tercer Mundo fue rechazada y considerada totalmente errónea, por sectores de las elites científico- académicas neomalthusianas estadounidenses, que hicieron lo posible por convencer a sus dirigentes políticos, que con semejante política desarrollista se iba a obtener el efecto contrario. O sea, los intentos de desarrollo en vez de frenar el avance del comunismo en los países subdesarrollados y de reciente descolonización, iba a acelerar la [PET_BOUNDARY]caída[PET_BOUNDARY] de estos en el comunismo, junto con incrementar el poder soviético en el mundo. Por lo tanto, la seguridad estratégica de los Estados Unidos, su modo de vida y hegemonía mundial no sólo no sería fortalecida con los intentos de desarrollar al Tercer Mundo anunciados por Truman sino que, por el contrario, resultaría en un grave debilitamiento colocando al [PET_BOUNDARY]mundo libre[PET_BOUNDARY] en una situación de extremo riesgo frente a su mortal enemigo ideológico.",1,Employment/Finances,REA (Corpes Siglo XXI),"Estenssoro, Fernando: «La Barrera. NEOLIBERALISMO Y CRISIS SOCIOAMBIENTAL. Antecedentes y proyección de la confrontación norte-sur en el debate político-ambiental». Rivera T., Francisco; Pinol B., Andrea [coords.]: SALTAR LA BARRERA. Crisis socio-ambiental, resistencias populares y construcción de alternativas latinoamericanas al neoliberalismo. Santiago de Chile: ICAL, 2014.",Chile,always_euph
41,534,534,Hombre libre,"La gran diferencia estriba en que para un romano no era lícita la relación con otro romano de cualquier edad. «La pasividad sexual para un [PET_BOUNDARY]Hombre libre[PET_BOUNDARY] es un crimen, para el esclavo una necesidad, para un liberto un deber.» La relación homosexual ha de ser la de un[PET_BOUNDARY]Hombre libre[PET_BOUNDARY]con un esclavo. En la comedia de Plauto se muestra qué espera un dueño de su esclavo y cómo se empieza a jugar con él; primero ""el esclavo.",0,Physical/Mental Attributes,REA (Corpes Siglo XXI),"Sánchez, Carmen: Arte y erotismo en el mundo clásico. Madrid: Ediciones Siruela, 2005",España,sometimes_euph
42,1080,1080,Hueso ancho,"No pude recordar su rostro después. Recordé, en cambio, el nombre del hueso que había despertado mi deseo y mi miedo al mismo tiempo. El hueso ilion, uno de los tres que forman la cintura pelviana. Un [PET_BOUNDARY]Hueso ancho[PET_BOUNDARY] y acampanado, cuyas alas se extienden a cada lado de la espina dorsal.",0,Bodily functions/parts,REA (Corpes Siglo XXI),"Rivera Garza, Cristina: La cresta de Ilión. Barcelona: Tusquets Editores, 2004.",Mexico,sometimes_euph
